Unnamed: 0,Track Name,Artist(s),Popularity,Audio Preview,Cover Image,Danceability,Energy,Loudness,Speechiness,Acousticness,Liveness,Tempo,Genre
1443,"Mera Saaya Saath Hoga (From ""Mera Saaya"")",Lata Mangeshkar,25,https://p.scdn.co/mp3-preview/ca1f56dde2174499282eb2d9df0b8916d663d8a1?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27356f6a2f7707ed80310fc94aa,0.557,0.422,-10.23,0.0285,0.982,0.229,95.235,hindi devotional
1954,Breathe,neonaries,25,https://p.scdn.co/mp3-preview/2adfc080a6d85075f5e31afcef164b975bbb3c48?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27303aaf8e7fe4dad17072f78b3,0.163,0.0884,-16.948,0.0347,0.972,0.0684,92.316,relaxation
1498,Tujhe Bin Jaane Lofi Flip,"Raahi, Kishore Kumar",43,https://p.scdn.co/mp3-preview/24fbf4d4564ba062988c91c899900e4a5634b730?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2731c61441bfbe0e95633f5a6a5,0.352,0.457,-10.144,0.038,0.43,0.214,136.431,hindi devotional
1002,Jai Mata Di Bol Ke,Lakhbir Singh Lakkha,35,https://p.scdn.co/mp3-preview/f00a2f64d7e2f3b259808c3c4b0743eee6597a0c?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273c4f66887ca68ac46ddbec92a,0.759,0.842,-7.96,0.0748,0.522,0.0475,136.084,hindi devotional
1015,Skandamata Aarti,Anuradha Paudwal,33,https://p.scdn.co/mp3-preview/17c3fdce8d9c4bf07e70a892c6bae14c50edd918?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2733863317f8e1f91540e09b756,0.588,0.575,-5.985,0.0356,0.809,0.0797,95.829,hindi devotional
857,Shiva Tandava Stotram,Uma Mohan,41,https://p.scdn.co/mp3-preview/96ae7bad777715704470466976f6f9c8241a491c?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273e2bfdea6d0e1cba4e864262e,0.639,0.45,-10.094,0.0916,0.403,0.0963,107.557,hindi devotional
163,Adiyogi (The Source of Yoga),Kailash Kher,57,https://p.scdn.co/mp3-preview/f366e2d4b99dd423367077f8e706810c83d2ad21?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27343f9092d5e5e771702f413ea,0.611,0.512,-12.533,0.0361,0.3,0.219,99.987,bhajan
920,Shivashadakshara Stotra,"G. Gayathri Devi, Saindhavi",25,https://p.scdn.co/mp3-preview/290dd19dfa1dc104ec70f53dca9a4f544dc55857?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2736fe53e52f8401266483b9a81,0.735,0.677,-8.933,0.0378,0.128,0.295,125.981,hindi devotional
515,Tujhe Kab Se Pukaare,Sonu Nigam,46,https://p.scdn.co/mp3-preview/60a57dd5ddf2ca4d91d0a6921829f08aefe8f231?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273550b49a8273b57e667b15e2c,0.43,0.599,-9.709,0.0319,0.704,0.192,95.717,bhajan
22,Ram Ko Mang Le,Rajan Ji Maharaj,12,https://p.scdn.co/mp3-preview/c93e2e8be9035d5a8ec2703f366b5376d504e7b7?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273c934006e67a3eaf9af2c7886,0.433,0.288,-19.785,0.0453,0.799,0.458,85.962,bhajan
2198,Gloomy,delo cloonz,59,https://p.scdn.co/mp3-preview/79ba9cf2fca4a7fdc46ae769378777409b8a5b3b?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b27363cb43fe504b908266f757af,0.272,0.00931,-34.852,0.0566,0.984,0.0843,131.376,yoga
1945,Eternity,Slowel,24,https://p.scdn.co/mp3-preview/5c65bdaf57a8fdac0dde3b9564e51f1c24d74323?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273071c02458a4d4e49102e39ce,0.591,0.427,-13.908,0.0456,0.12,0.12,175.963,relaxation
471,Data Ek Ram,Hari Om Sharan,34,https://p.scdn.co/mp3-preview/8a22144a461001b41dd74d02edb3ce5ac24992d5?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273a27bcca6864c710908ee56fc,0.421,0.334,-13.831,0.0382,0.316,0.109,81.239,bhajan
836,Jai Jai Maa Ambe Maa-Dhun,"Amrita Chaturvedi, Upadhyay",26,https://p.scdn.co/mp3-preview/3d8ddaf04c5e8107478d34cc08ac3d2a7d3623ae?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2739efa9219ac603ec213f678f1,0.637,0.522,-6.844,0.0312,0.357,0.262,92.009,hindi devotional
2158,Endless Horizon,"Edwin Pearson, Peter Delafose, Fomadd",62,https://p.scdn.co/mp3-preview/1171dcdabc2d9a11df69173ef92e7ace691eef21?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b2734643a714de5759e1226a8e1b,0.0931,0.0341,-31.665,0.0394,0.986,0.086,74.9,yoga
1756,Way Back Home,Comet 1993,59,https://p.scdn.co/mp3-preview/cae9d4c558e767d0370d8a43740e28df713c724e?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2736d64650f47a45bc6aefb283e,0.165,0.0167,-40.57,0.0399,0.855,0.103,75.77,relaxation
987,Shree Saraswati Amritwani,Anuradha Paudwal,37,https://p.scdn.co/mp3-preview/1df1ad96aa3e029f6c8623fa2f95886d35ff5bd7?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2735d110e439ea6a70cdfbccc9b,0.611,0.56,-7.48,0.0815,0.803,0.0241,145.315,hindi devotional
2162,Cub,delo cloonz,50,https://p.scdn.co/mp3-preview/f81dcb5d43364f29111595fcf7430067ee4a9297?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b27363cb43fe504b908266f757af,0.238,0.0293,-26.578,0.0399,0.975,0.109,64.923,yoga
658,Laxmi Mataji Ki Aarti,"Anup Jalota, Sadhana Sargam",37,https://p.scdn.co/mp3-preview/129c01a363d3e0a1823bd2a9c5a0bcb6108f4568?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273ced6bd2532dfec0d416b1376,0.579,0.943,-1.301,0.0758,0.427,0.31,96.009,hindi devotional
2397,Forces (feat. Airling),"Japanese Wallpaper, Airling",37,https://p.scdn.co/mp3-preview/2e73e466b177f89e3332f8136506ac40d3e6f32b?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b2731f7ac8a9f6154334cca47759,0.594,0.755,-7.26,0.0282,0.28,0.256,155.994,yoga
1287,Manchi Kaapari,Jikki,1,https://p.scdn.co/mp3-preview/4d32f60174a9ac5f7c414807e6b6c6cd591dd0fb?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273242dafd5b28b2deddf572a7d,0.621,0.54,-11.583,0.0719,0.612,0.274,113.383,hindi devotional
668,Pawan Bhakti De De Ram,Sonu Nigam,35,https://p.scdn.co/mp3-preview/6ecb39ff51bc25240f000e4bf30fbdb6dfdb6709?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27367c2cd23dccf2b7499c736a2,0.602,0.283,-11.003,0.0265,0.698,0.296,93.034,hindi devotional
2419,Prism of Love,"Blakey, JONES",37,https://p.scdn.co/mp3-preview/aaa048487e46a454ac30efc3761d9f492de99a55?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b27375fb5b489da0095ca2340bdb,0.626,0.495,-10.885,0.0624,0.828,0.111,138.01,yoga
1971,Cosmic Pad,Chill Swan,24,https://p.scdn.co/mp3-preview/278d96137ce0b1fb2e1a37854dec8bba7c07beef?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2731ce2109a5c322c639b5f43ad,0.206,0.00303,-13.748,0.0444,0.82,0.131,127.339,relaxation
906,Rudrashtaka,Vijay Yesudas,24,https://p.scdn.co/mp3-preview/8b5dbde4ad8c7608b3b109f12746e855a9f27d74?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273e5a49604a0a7ce66aa58db42,0.589,0.142,-15.05,0.0326,0.796,0.114,124.93,hindi devotional
764,Shri Krishna Govind Hare Murari,Jubin Nautiyal,72,https://p.scdn.co/mp3-preview/71af283389cad2a3662bf96962ec399b518311a4?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273671688fecb68803a14be89ad,0.59,0.632,-7.996,0.0376,0.301,0.169,110.0,hindi devotional
801,Hare Krishna Hare Ram-Mahamantra Dhun,"Amrita Chaturvedi, Upadhyay",28,https://p.scdn.co/mp3-preview/99aa181701b01a6c5be1e09709b93f5791ec782c?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273a71ad825301edf588092b044,0.645,0.541,-7.719,0.0376,0.28,0.282,91.979,hindi devotional
2160,Clouds,Cha Se-Eun,62,https://p.scdn.co/mp3-preview/a71db4972b9e88890d02ce632037cb76a08e853d?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b273d131c5dcdaa9b26356b6f663,0.204,0.0222,-32.075,0.0396,0.953,0.11,74.097,yoga
1401,Aa Chal Ke Tujhe,Kishore Kumar,41,https://p.scdn.co/mp3-preview/aadf1a80452a5bc501b34b90b506c05be5aa6125?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273cb5a308292e1594aedc55ebe,0.428,0.493,-7.399,0.0342,0.367,0.0928,111.795,hindi devotional
1032,Hath Jod Ke Khadi Hoon Maiya,Anuradha Paudwal,50,https://p.scdn.co/mp3-preview/a97ad4405ea057c46afca4a9c30a04eee61335fd?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273550b49a8273b57e667b15e2c,0.592,0.576,-10.474,0.0367,0.817,0.0589,96.236,hindi devotional
795,Hari Sundar Nand Mukund,"Amrita Chaturvedi, Upadhyay",19,https://p.scdn.co/mp3-preview/9c5482756d26c8b514c763563218ef8368cac98e?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27318b21e017a9fad6cdbf5d84a,0.622,0.581,-5.343,0.0352,0.527,0.315,139.953,hindi devotional
506,Mere Sarkar Aaye Hain,Raj Pareek,49,https://p.scdn.co/mp3-preview/8372bea4c01b52772ce2c4454f941eac624fa6e4?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27353f47882367d6ab4d776cb0b,0.624,0.878,-5.033,0.125,0.582,0.0741,96.003,bhajan
967,Durga The Demon Slayer,"Sona Mohapatra, Ram Sampath",41,https://p.scdn.co/mp3-preview/168e16adc3c50623a5ddb4a95e1e65efac2892bd?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2739cf576a4442db5134955741d,0.38,0.823,-5.449,0.0696,0.01,0.1,75.179,hindi devotional
1105,Jai Ganesh Deva,"Salim–Sulaiman, Vijay Prakash, Anshuman Sharma",25,https://p.scdn.co/mp3-preview/f0b88fe58e91dce7da461b68f6b0cff3ac06007c?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273d77d3aceafc52f7fcf3dae26,0.416,0.749,-5.128,0.038,0.22,0.0737,124.009,hindi devotional
91,Suno Mere Ram,Anup Jalota,34,https://p.scdn.co/mp3-preview/422b186345edbd107d3666b54e24992b4f4242b7?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273115bb3ebc9703da393a6f7d0,0.556,0.818,-4.482,0.0355,0.136,0.212,92.015,bhajan
900,Shri Shankaraya Namo Namah,Shankar Mahadevan,33,https://p.scdn.co/mp3-preview/0e6711dc2057e9c9e8033b9cba6c236b993e7353?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2736038a6571876ef7f234c5bc9,0.622,0.474,-10.147,0.0241,0.589,0.11,109.966,hindi devotional
2260,Ning's Garden,World Of Ning,35,https://p.scdn.co/mp3-preview/2d9aaa497195e20d872e93f6fe8882ee79394009?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b273db7a6b47a6e74fb43a0559ce,0.191,0.12,-23.15,0.0338,0.835,0.106,107.3,yoga
1536,Kuchh To Log Kahenge,"Kishore Kumar, R. D. Burman",55,https://p.scdn.co/mp3-preview/b5890cd5868b412ce993ba1d4b3f160550d3dfcb?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2732f83c1e91ee5dad2b064ed4e,0.47,0.314,-9.588,0.0312,0.937,0.144,83.746,hindi devotional
2179,Dusk,Fomadd,53,https://p.scdn.co/mp3-preview/ef0d78ded592e4de9a51883ba7453780de49a7e2?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b2733a55b1c3d0a6cf21e2b5ff16,0.132,0.00479,-33.02,0.0406,0.973,0.118,78.412,yoga
2491,Healing Frequencies,"Joe Ananda, Red Neptune, Silkyson",54,https://p.scdn.co/mp3-preview/2c92bec9322746fa21f30051ff40d96dbac38035?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b273f6ce884dacf416be4580be87,0.175,0.119,-22.492,0.0503,0.905,0.0851,84.932,yoga
511,O Aaye Tere Bhawan,"Anuradha Paudwal, Sonu Nigam",55,https://p.scdn.co/mp3-preview/66b33516b7fe05f2bddfdefa3e439a46db202a9c?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273550b49a8273b57e667b15e2c,0.566,0.683,-11.099,0.0391,0.616,0.218,81.783,bhajan
669,Shri Ram Jai Ram (Chant),"Siddharth Amit Bhavsar, Nishant Upadhyay, Vivek Nayi, Margiv Trivedi, Isha Nair, Deepaali Vyas, Bansari Maisuriya",35,https://p.scdn.co/mp3-preview/39f8f7e072b454cdc2ce7ba273defdf5435cd96d?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2733c39005d50943af7fdad1f6c,0.509,0.311,-12.459,0.0401,0.249,0.098,154.015,hindi devotional
2143,Over The Moon,Cha Se-Eun,57,https://p.scdn.co/mp3-preview/70f67155f86ec1f0b2cb89aede4eb5d5756b85df?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b273d131c5dcdaa9b26356b6f663,0.204,0.013,-32.389,0.0392,0.967,0.0989,69.667,yoga
1849,Prism,Little Circuits,52,https://p.scdn.co/mp3-preview/6df6a894fe77001908bc870fc8ebbe36678b79e8?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2730bef437f27ed2ec2a56c3cb2,0.093,0.000386,-38.757,0.0482,0.956,0.108,72.626,relaxation
698,Jis Bhajan Mein Ram Ka Naam Na Ho,Sohini Mishra,31,https://p.scdn.co/mp3-preview/873ffb13d8b8acc625cda23e5378cb07cdf1f88b?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27316f405057705b0f6bcccf4bb,0.562,0.568,-7.585,0.0375,0.559,0.206,104.121,hindi devotional
625,Shri Krishna Govind Hare Murari,Jubin Nautiyal,72,https://p.scdn.co/mp3-preview/71af283389cad2a3662bf96962ec399b518311a4?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273671688fecb68803a14be89ad,0.59,0.632,-7.996,0.0376,0.301,0.169,110.0,hindi devotional
1013,Aigiri Nandini,Uthara Unnikrishnan,34,https://p.scdn.co/mp3-preview/8750682f3a18a11c56616e366e997837b9a94912?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273d11dd12a43870093f1eb9397,0.701,0.784,-5.847,0.0329,0.71,0.103,134.985,hindi devotional
1308,LAGAN TUMSE LAGA BAITHE,Bhagwat Suthar,47,https://p.scdn.co/mp3-preview/c30852bc6f54f7e3db117ec061c1d5db50f941c8?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27361d9827cb5d58d5b21b1869f,0.458,0.831,-7.111,0.0706,0.373,0.375,88.339,hindi devotional
1274,Nee Chethitho,Raj Prakash Paul,38,https://p.scdn.co/mp3-preview/196af50740209f15da3f6ccc82fcdf8b072d5b96?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2733dcebd6be85bd571f6ddf646,0.363,0.466,-9.306,0.0264,0.137,0.137,99.968,hindi devotional
99,Annapoorne Visalakshi,Sooryagayathri,31,https://p.scdn.co/mp3-preview/85c1380601eacff621da55511e1cb115787ad0df?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2731e443455eec1c528c44c15b7,0.47,0.506,-5.738,0.0445,0.813,0.113,150.154,bhajan
1279,Adarnakartavo,"Harshdeep Kaur, Rajab Ali Bharti",10,https://p.scdn.co/mp3-preview/5bce7fce227513a0d1bd1f904f095d2e5a343e81?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27343cb1480dc5379ec4a709b58,0.639,0.805,-5.268,0.0453,0.406,0.269,122.001,hindi devotional
2299,Calming Waves,Axel Pacem,39,https://p.scdn.co/mp3-preview/d17fef6296cd0ce10f88efa481deb35ac0a03f4b?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b273c745d913b1a4b211333835cd,0.801,0.0193,-22.799,0.0443,0.99,0.109,132.04,yoga
1117,Gajamukha,"Suresh Wadkar, Padma Wadkar, Shreyas Puranik",40,https://p.scdn.co/mp3-preview/b7b8824c62b40f37109efd634264b304a04e51b8?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273ae4301d29a2c57ceb46c312f,0.459,0.846,-5.68,0.104,0.289,0.214,135.077,hindi devotional
1074,Ganeshay Dheemahi,Maithili Thakur,21,https://p.scdn.co/mp3-preview/a6b734570f47d00798b41df886ac41654893f62c?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27338344b873f76c8c01f276303,0.621,0.606,-4.843,0.0331,0.773,0.142,139.92,hindi devotional
1057,Jhoola Dheere se Jhulao Banwari - Jhoola in Raga Khamaj - Keherwa Taal,"Channulal Mishra, Ramkumar Mishra",5,https://p.scdn.co/mp3-preview/ff1171d56b552c9f0158a77cfb9bf0ccc716f74d?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273973d0611f304021aceddc5b0,0.307,0.694,-8.031,0.0379,0.561,0.0826,139.001,hindi devotional
1129,Ganesh Amritwani,Anuradha Paudwal,27,https://p.scdn.co/mp3-preview/c86a5bf4fbacc3a09d2529ba951d338537d619d5?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273b5b00b729e3a9373bce7c334,0.59,0.747,-4.869,0.144,0.76,0.457,141.741,hindi devotional
760,Karuna Karo Kasht Haro Gyan Do Bhagwan,Dr. Prakhar Dagar,51,https://p.scdn.co/mp3-preview/9c905c516fb5df957f56f5b8b4c2202041f1c65c?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273bea812e03c07b505e759b7e2,0.63,0.617,-7.653,0.0635,0.878,0.0776,139.857,hindi devotional
2360,The Sacred,Yaima,52,https://p.scdn.co/mp3-preview/f380385f07426d319e18aa6ec3361470e023af55?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b273546b03f66be7942face6c20d,0.236,0.0837,-18.204,0.0332,0.927,0.101,96.795,yoga
292,Maat Bhavani,"Aniruddh Ahir, Nandlal Chhanga",15,https://p.scdn.co/mp3-preview/84ebdf18b49363283f48eeab6574800c18a6db8b?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273003ae8245f87c9030eec3740,0.547,0.574,-8.623,0.0389,0.475,0.125,134.046,bhajan
1591,Shri Vakratunda Ganesh Kavacham,Sadhana Sargam,0,https://p.scdn.co/mp3-preview/9dd4c0e6be6dd14b592d3790127e1a66566ce2d2?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2731c75001f285b4d5d34b4bc83,0.801,0.159,-11.801,0.0433,0.838,0.1,110.075,hindi devotional
1293,O Deva (with Dr. N. Jayapaul),"Raj Prakash Paul, Dr. N. Jayapaul",33,https://p.scdn.co/mp3-preview/494d7549077b779d98f9ec9550faa63dc89b6fd8?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273413a70e31734d6086186a610,0.487,0.776,-6.846,0.0745,0.118,0.0958,81.952,hindi devotional
92,Jai Shri Ram,"PVR Raja, Surabhi Sravani",32,https://p.scdn.co/mp3-preview/f63f7c5954e6015067141a4f0f0d81593c21eaad?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273e353e99af6601db2873cb6aa,0.657,0.523,-10.591,0.0455,0.845,0.188,105.022,bhajan
2442,around.away,Fhin,37,https://p.scdn.co/mp3-preview/d2e65e7eae3351d54728dfe9a6a86ed89d9ea36e?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b273ee14d50e678b85878fb271c6,0.522,0.329,-11.737,0.0319,0.836,0.0749,140.002,yoga
1341,AASRO BALAJI MANE THARO,Bhagwat Suthar,16,https://p.scdn.co/mp3-preview/23a42187586f2ed73a7b4122b0cb95672b52819a?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2736b704f535280aa495c5e578f,0.65,0.976,-6.137,0.0556,0.425,0.509,96.7,hindi devotional
1733,Memories,Comet 1993,61,https://p.scdn.co/mp3-preview/ef4b72df9e4f9d2308ab48a64bd4c7cb84dc0742?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2733a7fd3aed2a79545dd678888,0.0673,0.016,-41.382,0.0483,0.986,0.153,73.736,relaxation
